"image","prediction","caption_1","caption_2","caption_3","caption_4","caption_5","bleu_avg","bleu_max","bleu_min","meteor_avg","meteor_max","meteor_min","rouge_avg","rouge_max","rouge_min"
"NWPU_31441.jpg","a view of the beach .","Two planes parked on the airport and the lawn beside .","Here are two aircraft parked in the open space, And the larger one is twice as large as the smaller one .","There are two planes of the same size on a clearing, With a large lawn next to the clearing .","Two planes are parked on the open space between the runway and the grass .","Two planes are on the marked ground .","0","0","0","0.08877553372608812","0.12820512820512822","0.046948356807511735","0.1297705802968961","0.16666666666666666","0.07692307692307693"
"NWPU_31442.jpg","a view of the garden","Two adjacent planes parked on the open area with some white and yellow marks .","Two white planes stopped at the yellow line .","There are two planes of the same size in a clearing .","Two planes are parked on the open space .","Two planes are on the marked ground .","0","0","0","0.08861675586310284","0.2261553588987217","0.03571428571428571","0.16592442645074224","0.25000000000000006","0.10526315789473682"
"NWPU_31443.jpg","a field of wheat .","A small plane and a big plane parked next to boarding bridges while some white facilities around them .","Here are two aircraft parked at the boarding port, .","Two planes of different sizes are neatly parked next to the buildings in the airport .","Two planes are parked next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.05487930426983537","0.06711409395973154","0.04424778761061946","0.03923444976076555","0.10526315789473685","0"
"NWPU_31444.jpg","a view from the top of the stairs .","Three gray planes parked in a line on the airport .","The three airplanes parked on the black line .","There are three gray planes of the same size in a clearing .","Three gray planes are parked on the open space .","Three planes are on the marked ground .","0","0","0","0.1650521083854417","0.29523809523809524","0.10101010101010102","0.184640522875817","0.25","0.11764705882352941"
"NWPU_31445.jpg","the white part is a part of the building .","Some planes of different sizes parked on the open area and another one on the runway .","Two planes are on the runway and four are parked on the ground .","There is a plane on the runway and three planes in the open space next to the runway .","Many gray planes are parked on the bare ground and on the runway .","There are six planes on the ground .","0","0","0","0.13415274063756666","0.20552486187845304","0.11029411764705882","0.1741717171717172","0.2222222222222222","0.125"
"NWPU_31446.jpg","the first of the new series of posters .","A plane parked on the airport and a plane with the red mark on the runway .","The larger aircraft was on the black runway, And the smaller aircraft was parked on the yellow ground .","There is an airplane on the runway, An airplane in the open space next to the runway, And a few lawns next to the runway .","Two planes are parked on the open space .","Two planes are on the marked ground .","0","0","0","0.09279936751201119","0.1234567901234568","0.057471264367816084","0.140011655011655","0.16666666666666666","0.12121212121212122"
"NWPU_31447.jpg","the last one is a bit blurry .","Two blue planes parked on the airport and some lawns beside .","There are two blue-fuselaged planes in the open space in front of the lawn .","There are two blue fuselage planes in a clearing, With a large lawn next to the clearing .","Two blue and white planes are parked on the open space beside the grass and the runway .","Two planes are in the clearing next to the grass .","0","0","0","0.07844346450007132","0.09345794392523364","0.058823529411764705","0.09726678550207961","0.11764705882352941","0.08333333333333333"
"NWPU_31448.jpg","a view of the garden","Three planes parked on the airport while a building and some lawns beside .","There were three white aircraft on the ground, One of which was not on the same line as the other two .","There are many planes of the same size in a clearing, With a building next to the plane .","Three planes are parked on the runway next to the buildings .","Three planes are on the marked ground .","0","0","0","0.06275392456202311","0.08108108108108107","0.04424778761061946","0.1461073950204385","0.1739130434782609","0.1111111111111111"
"NWPU_31449.jpg","a view of the beach","Three planes parked in a line on the airport and the passing plane in front of them .","There were four white aircraft on the ground, One of which was not on the same line as the other three .","There are many planes of the same size in a clearing, With large lawns beside the clearing .","Four planes are parked on the runway next to the grass .","Four planes are in the clearing next to the grass .","0","0","0","0.06290843080340142","0.08982035928143713","0.04424778761061946","0.15516317016317013","0.1818181818181818","0.12500000000000003"
"NWPU_31450.jpg","the first of the series","Two planes parked on the airport and a clearing in front of them .","There were two white aircraft on the ground .","There are two planes of the same size in a clearing .","Two planes are parked on the open space beside the bare land and grass .","Two planes are on the marked ground .","0","0","0","0.08735365052995514","0.165929203539823","0.05813953488372093","0.2006522717049033","0.25000000000000006","0.15384615384615385"
"NWPU_31451.jpg","a beautiful day in the park","Some planes parked in different locations at the airport .","Here are eight planes and four mud lands .","There are many planes of different sizes in a clearing .","Many of the planes are parked on the open space next to the bare land .","There are eight planes on the ground .","0","0","0","0.0764514652014652","0.15625","0","0.12815018315018314","0.26666666666666666","0"
"NWPU_31452.jpg","a view of the beach","A plane parked on the open area while a building and the lawn with some trees beside .","There were one white aircraft on the ground .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings and trees .","An airplane is in the parking lot between the buildings and the grass .","0","0","0","0.04552325695290963","0.07142857142857142","0","0.1314603525129841","0.21052631578947364","0"
"NWPU_31453.jpg","a view of the beach","Two face-to-face planes parked on the airport with some yellow marks .","Here are two white planes that are docked in opposite directions .","There are two planes of different sizes on a clearing .","The two planes are parked on the open space .","There are two planes on the ground .","0","0","0","0.0515936555293798","0.09615384615384616","0","0.11079365079365078","0.16666666666666666","0"
"NWPU_31454.jpg","a picture of a person","Four planes parked in a line on the airport and the passing plane behind it .","Here are two aircraft parked in the open space, And the larger one is twice as large as the others .","There are many planes of different sizes in a clearing .","Four planes are parked on the open space next to the runway .","There were four planes in the clearing next to the road .","0","0","0","0.025942178626742383","0.09615384615384616","0","0.07333333333333333","0.26666666666666666","0"
"NWPU_31455.jpg","the building is located in the center of the city .","A plane parked next to a boarding bridge of the white terminal and the forest beside .","An airplane parked in the open space in front of the white building .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings and trees .","One plane is on the ground next to the building .","0","0","0","0.17924114362836735","0.3112327656123276","0.06451612903225806","0.2103344481605351","0.34782608695652173","0"
"NWPU_31456.jpg","a view of the main street","A plane with the red mark parked next to a boarding bridge of the terminal and another one beside .","Here are two white planes and a row of houses with blue roofs .","Two planes parked in a clearing, With many buildings and lawns next to the plane .","Two planes are parked on the open space next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.07211123462431183","0.13739545997610514","0.04065040650406504","0.17395213524006095","0.23999999999999996","0.1111111111111111"
"NWPU_31457.jpg","the second largest tree is the one in the middle .","Some planes of different sizes and colors parked in two lines on the airport and a yellow lines between them .","Five white planes and one gray plane lined up in two rows .","There are many planes of different sizes in a clearing .","Six planes are parked on the ground .","Six planes of different sizes were on the ground .","0","0","0","0.10051768392200666","0.12048192771084339","0.075","0.1276123463739563","0.1818181818181818","0.10000000000000002"
"NWPU_31458.jpg","a close - up of the logo .","A plane parked on the open area and some gray buildings on the left side of the plane .","A white plane parked in the open space in front of the black building .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings .","One plane is on the ground next to the buildings .","0","0","0","0.12867925592531604","0.2207167832167832","0.03289473684210526","0.17944444444444446","0.3","0"
"NWPU_31459.jpg","a small group of people are walking on the road .","A blue plane parked next to a boarding bridge .","A blue-fuselaged plane parked at the boarding gate .","An airplane parked in an open area with many containers next to it .","A blue and white plane is parked near the terminal .","There is an airplane in the parking lot .","0","0","0","0.10872180363069628","0.16304347826086954","0.0364963503649635","0.12538011695906434","0.2105263157894737","0"
"NWPU_31460.jpg","a group of trees in the forest","A plane parked on the open area and some buildings beside .","A white plane parked at the junction of concrete and land .","An airplane parked in an open area with many buildings next to it .","A plane is parked on the runway next to the buildings .","The buildings are next to an airplane .","0","0","0","0.08104659005797378","0.13043478260869565","0.03759398496240601","0.18190476190476187","0.2222222222222222","0.1"
"NWPU_31461.jpg","a view of the house from the beach","A plane parked next to boarding bridges of the terminal .","A white plane parked at the boarding gate .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the terminal .","One plane is on the ground next to the buildings .","0","0","0","0.09320088207497637","0.14018691588785046","0","0.22111111111111112","0.33333333333333326","0"
"NWPU_31462.jpg","the most popular tags for this image include : love and romance","Some planes parked in different directions on the open area with some marks .","There are five aircraft on the open ground, The largest of which is three times as large as the smallest one .","There is an airplane on the runway, Four airplanes in the open space next to the runway, And many cars parked in the open space next to the airplane .","Four planes are parked on the open space next to the runway .","Five planes are on the marked ground .","0","0","0","0.05728709212953711","0.11904761904761905","0.0228310502283105","0.08878019323671497","0.1111111111111111","0.0625"
"NWPU_31463.jpg","person is a new - look pop artist .","Two adjacent planes parked next to boarding bridges of the terminal .","There are three aircraft on the open ground .","Two planes parked in a clearing, With many buildings next to the plane .","Two planes are parked on the open space next to the terminal .","Three planes were in the clearing next to the buildings .","0","0","0","0.05074277574277575","0.06944444444444445","0.03968253968253969","0.02","0.1","0"
"NWPU_31464.jpg","a photo of a flower","Three planes parked in different directions on the open area with some marks .","There are four aircraft on the open ground, The largest of which is five times as large as the smallest one .","There are many planes of different sizes in a clearing .","Three big planes and a small plane are parked on the runway .","Four planes of different sizes were on the ground .","0","0","0","0.0426707874637938","0.09615384615384616","0","0.12081878905408319","0.26666666666666666","0"
"NWPU_31465.jpg","this is a photo of a dog .","A plane parked on the airport while some facilities in front of it .","There is an aircraft on the open ground .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space beside the grass .","A plane is on the ground beside the grass .","0","0","0","0.10879697024449268","0.1530612244897959","0.03731343283582089","0.11388888888888889","0.2","0"
"NWPU_31466.jpg","a view of the beach","Four planes parked on the airport and some buildings arranged neatly in front of the airport .","There are four aircraft on the open ground .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Four planes are parked on the open space next to the buildings .","Four planes were in the clearing next to the buildings .","0","0","0","0.07021964466424861","0.11867088607594935","0.040983606557377046","0.15542418365947777","0.19047619047619047","0.11764705882352941"
"NWPU_31467.jpg","the last one is a little bit different from the others , but i like it .","Some planes parked in some lines on the airport and a white striped building beside .","Six rows of aircraft parked on one side of the white building .","There are many planes of different sizes in a clearing .","Many planes are parked in rows on the open space .","Many planes line the ground beside the long house .","0","0","0","0.1121624315275955","0.14018691588785046","0.08620689655172414","0.12162962962962962","0.16666666666666669","0.08"
"NWPU_31468.jpg","the other side of the river","Two tail-to-tail planes parked on the airport .","Here are two planes heading in opposite directions .","There are two planes of different sizes on a clearing .","Two planes are parked on the open space between the terminal and the runway .","Two planes are on the marked ground .","0","0","0","0.04934923232795574","0.07092198581560284","0","0.12243589743589742","0.2","0"
"NWPU_31469.jpg","a view of the house from the beach","Two planes with the purple marks parked next to boarding bridges .","Two blue-tailed planes parked at the boarding gate .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.06807082118313994","0.09868421052631579","0.043103448275862065","0.16386121954502625","0.26086956521739135","0.10526315789473685"
"NWPU_31470.jpg","a view of the city from the top of the mountain","Two planes parked one after another on the airport and the lawn beside .","There are two white planes parked by the lawn .","There are two planes on the runway, And there are some lawns by the runway .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.09996602134993691","0.23232323232323232","0.049504950495049514","0.15856143856143853","0.1904761904761905","0.09999999999999999"
"NWPU_31471.jpg","a view of the beach from the room .","Four planes parked next to boarding bridges of the triangular terminal .","Four planes dock around the airport .","Several planes of different sizes are neatly parked beside buildings in the airport .","Four planes are parked around the terminal .","One triangular building surrounded by four planes .","0","0","0","0.12122507122507124","0.17094017094017094","0.0617283950617284","0.13543859649122808","0.2105263157894737","0"
"NWPU_31472.jpg","this is a building .","A plane parked on the airport while some facilities around it .","There are many cars around the white plane .","An airplane parked in an open area with many containers next to it .","A plane and many cars are parked on the open space beside the grass .","There is an airplane in the parking lot .","0","0","0","0.07450213804645416","0.11627906976744186","0.038167938931297704","0.08222222222222222","0.16666666666666666","0"
"NWPU_31473.jpg","a large group of people gathered on the grass .","A blue plane on the runway and some roundabouts beside .","Here is a plane with blue fuselage and white wings and many white marking lines .","There is an airplane on the runway  There are several lawns beside the runway  Many cars are parked in the open space next to the airplane .","A blue and white plane is parked on the runway beside the grass .","An airplane is in the clearing between many oval-shaped meadows .","0","0","0","0.16669442368092033","0.3279411764705883","0.059288537549407105","0.1954089769879244","0.3636363636363637","0.08333333333333334"
"NWPU_31474.jpg","the most popular books of all time","Some white planes of different sizes parked in different directions on the open area and some gray planes of different sizes parked in a yard with the green building .","There are about ten white and three gray planes here .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Many planes are parked on the open space next to the buildings .","There are eight planes on the ground .","0","0","0","0.04861287790396244","0.06329113924050632","0.036101083032490974","0.08851294903926482","0.14285714285714285","0"
"NWPU_31475.jpg","this is a picture of a tree .","A plane parked on the open area while some facilities in front of it .","Here is a white plane and many gray containers .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space next to the runway .","There is an airplane in the parking lot .","0","0","0","0.10552586255650387","0.1530612244897959","0.03731343283582089","0.1358145363408521","0.25","0"
"NWPU_31476.jpg","a view of the beach from the hotel .","A blue plane and a white plane parked next to boarding bridges .","Here are two planes and a blue truck .","A white plane and a blue fuselage parked neatly next to the buildings inside the airport .","A blue plane and a white plane are parked on the open space beside the terminal .","Two planes are on the marked ground .","0","0","0","0.11216931216931217","0.1234567901234568","0.07936507936507937","0.17166666666666666","0.25","0.1"
"NWPU_31477.jpg","a view of the beach","Two adjacent planes parked on the open area and the lawn beside .","Two red-tailed planes parked between the lawn and the concrete ground .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked on the open space next to the buildings and the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.04679589163690338","0.06711409395973154","0.03355704697986577","0.13372549019607843","0.2","0.1"
"NWPU_31478.jpg","the last one : get ready for the final episode !","A plane parked on the open area and the forest beside .","A white plane parked on a clearing in a large wood .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space beside the buildings and the grass .","A plane is on the ground beside the grass .","0","0","0","0.05030733302408173","0.09900990099009903","0","0.1192270531400966","0.2222222222222222","0"
"NWPU_31479.jpg","a view of the beach from the boardwalk .","A plane on the runway and a clearing beside .","An airplane is on the gray runway .","There is an airplane on the runway with many buildings by the runway .","A plane is parked on the grass beside the bare ground .","One plane is on the marked ground .","0","0","0","0.13609600276266945","0.17094017094017094","0.11111111111111112","0.2016452896948253","0.3157894736842105","0.13333333333333333"
"NWPU_31480.jpg","the most popular types of trees in the world","Seven planes parked on the open area and a clearing with houses beside .","Seven planes lined up in two rows in the open space .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Many of the planes are parked on the open space next to the bare land .","Seven planes were in the clearing next to the buildings .","0","0","0","0.10351097704038881","0.16025641025641027","0.037037037037037035","0.1797742608268924","0.23076923076923078","0.09090909090909093"
"NWPU_31481.jpg","the house is located in a quiet area .","A plane parked on the open area with some yellow marks .","A white plane parked at the intersection of several yellow indicating lines .","A plane parked on a clearing .","A plane is parked on the open space .","There is an airplane in the parking lot .","0","0","0","0.17466422466422465","0.2222222222222222","0.11904761904761907","0.1656766917293233","0.25","0.1"
"NWPU_31482.jpg","a lot of people are still in the dark .","Two planes parked on either side of the white terminal .","The picture shows seven departure gates and two aircraft .","Two planes of different sizes are neatly parked next to the buildings in the airport .","Two planes are parked around the terminal .","Two planes are on the road on either side of the building .","0","0","0","0.16391605293728934","0.24155844155844156","0.10000000000000002","0.21908939014202175","0.33333333333333337","0.1111111111111111"
"NWPU_31483.jpg","the number of people who have been killed by dogs in the world","A plane parked on the lawn while some trees arranged neatly and red buildings beside .","Here is a white plane and several red houses .","Two planes parked in a clearing, With many buildings and lawns next to the plane .","A plane is parked on the grass beside the buildings .","A plane is in the vacant lot next to the red buildings .","0","0","0","0.05935168545674263","0.11538461538461539","0","0.10963975155279504","0.17391304347826086","0"
"NWPU_31484.jpg","the - a city of the world","Two gray planes parked on the airport and the lawn beside .","Here are two gray planes and white circular indicator lines .","There are two planes of different sizes on a clearing, With a runway next to the plane .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.07050446580822371","0.09433962264150944","0","0.1789002557544757","0.25","0"
"NWPU_31485.jpg","the second day of the festival","A plane parked next to a boarding bridge while some facilities around it .","A white plane parked at the boarding gate .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space next to the terminal .","A plane is on the ground beside the grass .","0","0","0","0.04858774880852257","0.10416666666666666","0","0.12634920634920635","0.26666666666666666","0"
"NWPU_31486.jpg","the first of the series of paintings i 'm working on .","Some planes of different sizes and colors parked next to boarding bridges of the striped terminal and another plane behind them .","There are six white planes, One red plane and one blue plane .","Several planes of different sizes are neatly parked beside buildings in the airport .","Many planes are parked on the open space around the terminal .","Eight planes were in the clearing next to the buildings .","0","0","0","0.11563986346595043","0.16666666666666666","0.07246376811594203","0.1327922077922078","0.1904761904761905","0"
"NWPU_31487.jpg","the most popular tags for this image include : love and romance","A small plane and two big planes parked on the airport and the lawn beside .","There are four planes, Two of which are about five times the size of the two smaller ones .","There are many planes of different sizes in a clearing .","Four planes are parked on the open space .","Four planes are in the clearing next to the grass .","0","0","0","0.04299887666823151","0.06410256410256411","0","0.08466258484407305","0.15384615384615383","0"
"NWPU_31488.jpg","a view of the city","A plane parked on the open area and a runway behind it .","There is a plane and several cars on the open ground .","There is a plane in a clearing and there is a runway next to the plane .","A plane is parked on the runway next to the grass .","There is an airplane in the parking lot .","0","0","0","0.07607780753629183","0.08849557522123892","0.05813953488372093","0.21592329239388067","0.25000000000000006","0.15384615384615385"
"NWPU_31489.jpg","this is a photograph of a tree .","Three planes parked in a line on the airport while some facilities in front of them .","Three aircraft parked on the yellow indicating line, And there were rows of neat containers in front of the aircraft .","There are many planes of the same size in a clearing, With many containers next to the plane .","Three planes are parked on the open space .","Three planes are on the marked ground .","0","0","0","0.06803568010143887","0.09316770186335403","0.04854368932038835","0.08159742351046699","0.17391304347826086","0"
"NWPU_31490.jpg","a shot of a man 's face .","Two gray planes parked diagonally on the airport and the lawn beside .","Here are two gray planes .","There are two gray planes of the same size in a clearing .","Two gray planes are parked on the runway next to the bare ground .","Two planes are in the clearing next to the grass .","0","0","0","0.06493751321775207","0.12","0.03731343283582089","0.04210526315789474","0.2105263157894737","0"
"NWPU_31491.jpg","a picture of a man","Some white planes parked in two lines on the airport and a white buildings in front of planes .","About twenty planes lined up in two rows on the ground .","There are many neatly arranged aircraft of the same size in a clearing .","Many planes are parked in two rows on the open space .","Eighteen planes in two rows on the ground .","0","0","0","0.026630811936155446","0.07633587786259541","0","0.07922705314009662","0.2222222222222222","0"
"NWPU_31492.jpg","the sun is out and the sky is blue .","A plane parked next to a boarding bridge .","A white plane parked at the boarding gate .","An airplane parked beside a building inside the airport .","A plane is parked on the open space next to the terminal .","There is an airplane in the parking lot .","0","0","0","0.11743012892619191","0.1648351648351648","0.05494505494505494","0.13090569561157797","0.23529411764705882","0"
"NWPU_31493.jpg","the first of the new series","Two planes parked one after another on the airport and the lawn beside .","One plane was parked by the lawn while the other was turning .","There are two planes of different sizes on a clearing, With a runway next to the plane .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.07930259147813161","0.09523809523809525","0.05649717514124294","0.21839113982740313","0.25","0.1739130434782609"
"NWPU_31494.jpg","the most important thing is to have a good relationship with your customers .","A yellow plane parked on the open area .","Here is a plane with a yellow fuselage and grey wings .","An airplane with a yellow fuselage in a clearing .","A yellow and white plane is parked on the open space .","A yellow and white plane is on the ground .","0","0","0","0.16446041016791663","0.19230769230769232","0.14423076923076922","0.12207792207792208","0.24999999999999994","0.08333333333333334"
"NWPU_31495.jpg","the first of the series","Two planes parked on the airport and the lawn beside .","Here are two white planes .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked on the open space between many lights and the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.0728814809351722","0.1006711409395973","0","0.18877192982456142","0.26666666666666666","0"
"NWPU_31496.jpg","a close up of a building .","A purple plane parked next to a boarding bridge of the round terminal while some facilities in front of the plane .","The picture shows three departure gates and a purple aircraft .","An airplane with a blue fuselage parked beside a building inside the airport .","A blue and white plane is parked next to the terminal .","A plane is in the vacant lot next to the building .","0","0","0","0.1476782744575612","0.23731203007518795","0.08695652173913043","0.1883757596605894","0.3157894736842105","0.11764705882352942"
"NWPU_31497.jpg","a city is a city .","Five white planes of different sizes parked in different directions on the airport .","There are five aircraft on the open ground, The largest of which is five times as large as the smallest one .","There are many planes of different colors and sizes on a clearing .","Five planes are parked on the runway .","Five planes are on the marked ground .","0","0","0","0.05886661717991158","0.08130081300813008","0.03787878787878788","0.03891402714932127","0.11764705882352941","0"
"NWPU_31498.jpg","the most beautiful cities in the world","Three planes parked in a line on the airport and some buildings in front of them .","Three planes lined up neatly .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Three planes are parked on the open space between the buildings .","Three planes were in the clearing next to the buildings .","0","0","0","0.0694291461964587","0.14150943396226415","0","0.15961921000284168","0.23529411764705882","0"
"NWPU_31499.jpg","a view of the beach from the room","A plane with the red mark parked next to a boarding bridge and some facilities in no-stop areas marked by white slashes .","Here is a red-tailed plane and several yellow trucks .","A red-patterned plane parked beside a building inside the airport .","An orange and white plane is parked next to the terminal .","One aircraft is on the marked ground .","0","0","0","0.06396984844496523","0.09345794392523364","0.043103448275862065","0.13785323523863421","0.2105263157894737","0.10526315789473685"
"NWPU_630.jpg","a view of the beach","An airport with a runway on the farmland and some villages beside .","This airport has two parallel runways .","An airport with a runway and many buildings is surrounded by a residential area and green fields .","An airport is surrounded by many buildings and fields .","The road is straight  at the airport .","0","0","0","0.035368479562059615","0.08196721311475409","0","0.09857397504456326","0.23529411764705882","0"
"NWPU_631.jpg","a view of the house from the beach","An airport with some staggered runways and a white terminal on the lawn .","There is almost no vegetation near the airport .","Several runways and buildings are scattered in the airport while every plane is on their own position .","There is an airport in the field with many runways crossing each other .","The grass of the airfield is divided into different sizes by the road .","0","0","0","0.07764898793102125","0.19071310116086235","0.029411764705882353","0.15528571428571428","0.2857142857142857","0.07999999999999999"
"NWPU_632.jpg","the first of the new cars .","An airport with some staggered runways and white buildings in the forest and some villages beside .","The airport was built in the middle of lush vegetation .","A huge complex airport with many runways and buildings and many aircraft parked on a huge lawn .","An airport is surrounded by many buildings and fields .","The ground of the airfield is marked .","0","0","0","0.14636735046157207","0.39952531645569617","0.029585798816568046","0.1604895104895105","0.4615384615384615","0"
"NWPU_633.jpg","a close - up of a flower","An airport with some runways on the farmland and some villages beside .","The airport is bordered by a large lawn .","An airport with many runways and buildings and many planes parked on a huge lawn .","There is an airport in the middle of the field .","The runway of the airport is surrounded by grass .","0","0","0","0.03772939353459416","0.05681818181818182","0","0.09928571428571428","0.14285714285714288","0"
"NWPU_634.jpg","the remains of the building are seen .","An airport with some runways and a plane on the lawn and a parking lot beside .","The airport is divided into two triangular areas by several runways .","There are many buildings along the runway and apron of the airport and many aircraft are parked .","There is an airport with a plane on the runway between the field .","There are two blue houses at the airport .","0","0","0","0.13592306312163432","0.2508169934640523","0.062111801242236024","0.1729468599033816","0.3333333333333333","0.08695652173913043"
"NWPU_635.jpg","a small town in the mountains .","An airport with some parallel runways next to the sea and dense residential areas beside .","The airport was built in the middle of lush vegetation .","A complex airport with many runways and buildings is surrounded by a residential area and sea water .","An airport is between many buildings and water .","There are many buildings of different sizes and shapes at the airport .","0","0","0","0.10079005061101569","0.2410901467505241","0.05681818181818182","0.10866114561766735","0.25","0"
"NWPU_636.jpg","the - a city of the world","An airport with some staggered runways and an open area in the vacant lot and some planes parked in lines on the airport .","There are two crossing runways here .","Several runways and buildings are scattered in the airport while every plane is on their own position .","There is an airport on the open place next to many buildings .","The airport has many roads of different lengths .","0","0","0","0.045677558485089455","0.11363636363636365","0","0.12434259060945718","0.28571428571428575","0"
"NWPU_637.jpg","a city is the largest city .","An airport with two parallel runways, A white terminal and an open area on the farmland with different plants and some villages beside .","The airport is surrounded by neat terraces .","A complex airport with many runways and buildings surrounded by a brown and green farmland .","There is an airport in the middle of the field .","The airport has many roads of different lengths .","0","0","0","0.11517991065937076","0.189873417721519","0.0646551724137931","0.1559744852848301","0.25","0.09523809523809522"
