"image","prediction","caption_1","caption_2","caption_3","caption_4","caption_5","bleu_avg","bleu_max","bleu_min","meteor_avg","meteor_max","meteor_min","rouge_avg","rouge_max","rouge_min"
"NWPU_31440.jpg","a view of the beach","Four planes parked at three airports .","Three planes parked on white open space .","Several planes of the same size parked neatly next to the buildings inside the airport .","Three planes are parked on the open space next to the bare land .","Three planes are on the marked ground .","0","0","0","0.034043419565218835","0.06711409395973154","0","0.09555555555555555","0.2","0"
"NWPU_31441.jpg","a view of the beach","Two planes parked on the airport and the lawn beside .","Here are two aircraft parked in the open space, And the larger one is twice as large as the smaller one .","There are two planes of the same size on a clearing, With a large lawn next to the clearing .","Two planes are parked on the open space between the runway and the grass .","Two planes are on the marked ground .","0","0","0","0.04992615340310341","0.07731958762886597","0.023584905660377357","0.1297705802968961","0.16666666666666666","0.07692307692307693"
"NWPU_31442.jpg","a view of a city street","Two adjacent planes parked on the open area with some white and yellow marks .","Two white planes stopped at the yellow line .","There are two planes of the same size in a clearing .","Two planes are parked on the open space .","Two planes are on the marked ground .","0","0","0","0.017543859649122806","0.08771929824561403","0","0.04705882352941177","0.23529411764705885","0"
"NWPU_31443.jpg","a view of the city","A small plane and a big plane parked next to boarding bridges while some white facilities around them .","Here are two aircraft parked at the boarding port, .","Two planes of different sizes are neatly parked next to the buildings in the airport .","Two planes are parked next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.049197486088017175","0.06711409395973154","0.028409090909090908","0.14173196368848542","0.2","0.08695652173913045"
"NWPU_31444.jpg","a man walks through a park .","Three gray planes parked in a line on the airport .","The three airplanes parked on the black line .","There are three gray planes of the same size in a clearing .","Three gray planes are parked on the open space .","Three planes are on the marked ground .","0","0","0","0.10043497632692226","0.14150943396226415","0.06329113924050632","0.04722222222222222","0.125","0"
"NWPU_31445.jpg","a view of the sea","Some planes of different sizes parked on the open area and another one on the runway .","Two planes are on the runway and four are parked on the ground .","There is a plane on the runway and three planes in the open space next to the runway .","Many gray planes are parked on the bare ground and on the runway .","There are six planes on the ground .","0","0","0","0.0522760527712697","0.06493506493506494","0.038167938931297704","0.15065562456866805","0.19047619047619047","0.1111111111111111"
"NWPU_31446.jpg","a city is the most popular destination for tourists .","A plane parked on the airport and a plane with the red mark on the runway .","The larger aircraft was on the black runway, And the smaller aircraft was parked on the yellow ground .","There is an airplane on the runway, An airplane in the open space next to the runway, And a few lawns next to the runway .","Two planes are parked on the open space .","Two planes are on the marked ground .","0","0","0","0.09056666521791389","0.12195121951219512","0.052631578947368425","0.11887363834422657","0.16","0.07407407407407407"
"NWPU_31447.jpg","the - way to the heart","Two blue planes parked on the airport and some lawns beside .","There are two blue-fuselaged planes in the open space in front of the lawn .","There are two blue fuselage planes in a clearing, With a large lawn next to the clearing .","Two blue and white planes are parked on the open space beside the grass and the runway .","Two planes are in the clearing next to the grass .","0","0","0","0.10472477824765866","0.24338624338624337","0.043859649122807015","0.2177272727272727","0.4","0.12500000000000003"
"NWPU_31448.jpg","a view from the top","Three planes parked on the airport while a building and some lawns beside .","There were three white aircraft on the ground, One of which was not on the same line as the other two .","There are many planes of the same size in a clearing, With a building next to the plane .","Three planes are parked on the runway next to the buildings .","Three planes are on the marked ground .","0","0","0","0.05803694342994764","0.08108108108108107","0.023584905660377357","0.1307227796358231","0.1739130434782609","0.07692307692307693"
"NWPU_31449.jpg","a city is the largest city .","Three planes parked in a line on the airport and the passing plane in front of them .","There were four white aircraft on the ground, One of which was not on the same line as the other three .","There are many planes of the same size in a clearing, With large lawns beside the clearing .","Four planes are parked on the runway next to the grass .","Four planes are in the clearing next to the grass .","0","0","0","0.08021043514286183","0.09433962264150944","0.04672897196261682","0.13290944397082505","0.1739130434782609","0.07407407407407407"
"NWPU_31450.jpg","the - a new musical by dramatist","Two planes parked on the airport and a clearing in front of them .","There were two white aircraft on the ground .","There are two planes of the same size in a clearing .","Two planes are parked on the open space beside the bare land and grass .","Two planes are on the marked ground .","0","0","0","0.06349301606565289","0.08695652173913043","0.035211267605633804","0.16850474602796586","0.23529411764705885","0.1"
"NWPU_31451.jpg","a close up of a person 's hand","Some planes parked in different locations at the airport .","Here are eight planes and four mud lands .","There are many planes of different sizes in a clearing .","Many of the planes are parked on the open space next to the bare land .","There are eight planes on the ground .","0","0","0","0.025270536153467783","0.09345794392523364","0","0.06183574879227054","0.22222222222222224","0"
"NWPU_31452.jpg","a city is the largest city .","A plane parked on the open area while a building and the lawn with some trees beside .","There were one white aircraft on the ground .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings and trees .","An airplane is in the parking lot between the buildings and the grass .","0","0","0","0.0978266736354556","0.14084507042253522","0.033112582781456956","0.1654593004249755","0.3","0"
"NWPU_31453.jpg","a view of the city","Two face-to-face planes parked on the airport with some yellow marks .","Here are two white planes that are docked in opposite directions .","There are two planes of different sizes on a clearing .","The two planes are parked on the open space .","There are two planes on the ground .","0","0","0","0.0515936555293798","0.09615384615384616","0","0.11079365079365078","0.16666666666666666","0"
"NWPU_31454.jpg","a city is the largest city .","Four planes parked in a line on the airport and the passing plane behind it .","Here are two aircraft parked in the open space, And the larger one is twice as large as the others .","There are many planes of different sizes in a clearing .","Four planes are parked on the open space next to the runway .","There were four planes in the clearing next to the road .","0","0","0","0.08688995714453009","0.09933774834437087","0.07317073170731707","0.13961610285139697","0.19047619047619044","0.1111111111111111"
"NWPU_31455.jpg","there are many trees in the park .","A plane parked next to a boarding bridge of the white terminal and the forest beside .","An airplane parked in the open space in front of the white building .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings and trees .","One plane is on the ground next to the building .","0","0","0","0.11488474550366537","0.14925373134328357","0.09316770186335403","0.11815015334196921","0.2","0.08695652173913043"
"NWPU_31456.jpg","a view of the back of the house","A plane with the red mark parked next to a boarding bridge of the terminal and another one beside .","Here are two white planes and a row of houses with blue roofs .","Two planes parked in a clearing, With many buildings and lawns next to the plane .","Two planes are parked on the open space next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.10162892691985903","0.16788563829787234","0.062111801242236024","0.21424236920804426","0.2962962962962963","0.1739130434782609"
"NWPU_31457.jpg","el avión está en el cielo .","Some planes of different sizes and colors parked in two lines on the airport and a yellow lines between them .","Five white planes and one gray plane lined up in two rows .","There are many planes of different sizes in a clearing .","Six planes are parked on the ground .","Six planes of different sizes were on the ground .","0","0","0","0.045568025408126454","0.06329113924050632","0.02551020408163265","0","0","0"
"NWPU_31458.jpg","a view of the beach","A plane parked on the open area and some gray buildings on the left side of the plane .","A white plane parked in the open space in front of the black building .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the buildings .","One plane is on the ground next to the buildings .","0","0","0","0.09155716778667597","0.1825396825396825","0","0.18905729797639878","0.3157894736842105","0"
"NWPU_31459.jpg","a small town in the mountains","A blue plane parked next to a boarding bridge .","A blue-fuselaged plane parked at the boarding gate .","An airplane parked in an open area with many containers next to it .","A blue and white plane is parked near the terminal .","There is an airplane in the parking lot .","0","0","0","0.1187769526131595","0.2937420178799489","0.03787878787878788","0.20819548872180454","0.28571428571428575","0.10526315789473684"
"NWPU_31460.jpg","a small town in the mountains","A plane parked on the open area and some buildings beside .","A white plane parked at the junction of concrete and land .","An airplane parked in an open area with many buildings next to it .","A plane is parked on the runway next to the buildings .","The buildings are next to an airplane .","0","0","0","0.07302784934363882","0.08771929824561403","0.03787878787878788","0.19299833293641344","0.23529411764705885","0.10526315789473684"
"NWPU_31461.jpg","the - click for larger view","A plane parked next to boarding bridges of the terminal .","A white plane parked at the boarding gate .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space next to the terminal .","One plane is on the ground next to the buildings .","0","0","0","0.03867195322199528","0.0574712643678161","0","0.10763197586726998","0.15384615384615385","0"
"NWPU_31462.jpg","a man is walking down the street","Some planes parked in different directions on the open area with some marks .","There are five aircraft on the open ground, The largest of which is three times as large as the smallest one .","There is an airplane on the runway, Four airplanes in the open space next to the runway, And many cars parked in the open space next to the airplane .","Four planes are parked on the open space next to the runway .","Five planes are on the marked ground .","0","0","0","0.04436699637908724","0.06329113924050632","0.03389830508474577","0.12041771094402672","0.14285714285714285","0.1"
"NWPU_31463.jpg","a view of the beach","Two adjacent planes parked next to boarding bridges of the terminal .","There are three aircraft on the open ground .","Two planes parked in a clearing, With many buildings next to the plane .","Two planes are parked on the open space next to the terminal .","Three planes were in the clearing next to the buildings .","0","0","0","0.07691156789728308","0.165929203539823","0.040983606557377046","0.17540975364504777","0.25000000000000006","0.11764705882352941"
"NWPU_31464.jpg","a close - up of a person 's hand holding a book","Three planes parked in different directions on the open area with some marks .","There are four aircraft on the open ground, The largest of which is five times as large as the smallest one .","There are many planes of different sizes in a clearing .","Three big planes and a small plane are parked on the runway .","Four planes of different sizes were on the ground .","0","0","0","0.04014008761680369","0.09009009009009009","0","0.08798654244306417","0.1904761904761905","0"
"NWPU_31465.jpg","a close up of a person 's hand","A plane parked on the airport while some facilities in front of it .","There is an aircraft on the open ground .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space beside the grass .","A plane is on the ground beside the grass .","0","0","0","0.033750144422153835","0.07462686567164178","0","0.08267728143889135","0.1904761904761905","0"
"NWPU_31466.jpg","a view of the city","Four planes parked on the airport and some buildings arranged neatly in front of the airport .","There are four aircraft on the open ground .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Four planes are parked on the open space next to the buildings .","Four planes were in the clearing next to the buildings .","0","0","0","0.07021964466424861","0.11867088607594935","0.040983606557377046","0.15542418365947777","0.19047619047619047","0.11764705882352941"
"NWPU_31467.jpg","view of a city street","Some planes parked in some lines on the airport and a white striped building beside .","Six rows of aircraft parked on one side of the white building .","There are many planes of different sizes in a clearing .","Many planes are parked in rows on the open space .","Many planes line the ground beside the long house .","0","0","0","0.034138899938217795","0.09615384615384616","0","0.09686274509803922","0.26666666666666666","0"
"NWPU_31468.jpg","the - a new musical by dramatist","Two tail-to-tail planes parked on the airport .","Here are two planes heading in opposite directions .","There are two planes of different sizes on a clearing .","Two planes are parked on the open space between the terminal and the runway .","Two planes are on the marked ground .","0","0","0","0.041792671481480234","0.06329113924050632","0","0.10243589743589743","0.15384615384615383","0"
"NWPU_31469.jpg","a view of the city","Two planes with the purple marks parked next to boarding bridges .","Two blue-tailed planes parked at the boarding gate .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked next to the terminal .","Two planes are in the parking lot next to the building .","0","0","0","0.05437774778968246","0.06711409395973154","0.04424778761061946","0.14934065934065935","0.2","0.12500000000000003"
"NWPU_31470.jpg","a small town in the mountains","Two planes parked one after another on the airport and the lawn beside .","There are two white planes parked by the lawn .","There are two planes on the runway, And there are some lawns by the runway .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.05210128129070533","0.09523809523809525","0.031446540880503145","0.14029632905793896","0.25","0.09523809523809522"
"NWPU_31471.jpg","the city of the future","Four planes parked next to boarding bridges of the triangular terminal .","Four planes dock around the airport .","Several planes of different sizes are neatly parked beside buildings in the airport .","Four planes are parked around the terminal .","One triangular building surrounded by four planes .","0","0","0","0.07614591162043785","0.165929203539823","0","0.16414141414141414","0.25000000000000006","0"
"NWPU_31472.jpg","the girl is a vampire","A plane parked on the airport while some facilities around it .","There are many cars around the white plane .","An airplane parked in an open area with many containers next to it .","A plane and many cars are parked on the open space beside the grass .","There is an airplane in the parking lot .","0","0","0","0.06686855026019463","0.11627906976744186","0","0.10759109311740891","0.15384615384615385","0"
"NWPU_31473.jpg","the sun is shining and the birds are singing","A blue plane on the runway and some roundabouts beside .","Here is a plane with blue fuselage and white wings and many white marking lines .","There is an airplane on the runway  There are several lawns beside the runway  Many cars are parked in the open space next to the airplane .","A blue and white plane is parked on the runway beside the grass .","An airplane is in the clearing between many oval-shaped meadows .","0","0","0","0.09561157796451913","0.14814814814814814","0.06535947712418301","0.18608794714057875","0.2105263157894737","0.16666666666666669"
"NWPU_31474.jpg","a picture of a man","Some white planes of different sizes parked in different directions on the open area and some gray planes of different sizes parked in a yard with the green building .","There are about ten white and three gray planes here .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Many planes are parked on the open space next to the buildings .","There are eight planes on the ground .","0","0","0","0.018636363636363635","0.056818181818181816","0","0.059893048128342244","0.1818181818181818","0"
"NWPU_31475.jpg","a view of the city","A plane parked on the open area while some facilities in front of it .","Here is a white plane and many gray containers .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space next to the runway .","There is an airplane in the parking lot .","0","0","0","0.059976236817740114","0.10714285714285712","0","0.14850474602796584","0.23529411764705882","0"
"NWPU_31476.jpg","person is a new comedy film .","A blue plane and a white plane parked next to boarding bridges .","Here are two planes and a blue truck .","A white plane and a blue fuselage parked neatly next to the buildings inside the airport .","A blue plane and a white plane are parked on the open space beside the terminal .","Two planes are on the marked ground .","0","0","0","0.07651453283343852","0.11363636363636365","0.0625","0.08715728715728717","0.14285714285714288","0"
"NWPU_31477.jpg","a view of the city","Two adjacent planes parked on the open area and the lawn beside .","Two red-tailed planes parked between the lawn and the concrete ground .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked on the open space next to the buildings and the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.04679589163690338","0.06711409395973154","0.03355704697986577","0.13372549019607843","0.2","0.1"
"NWPU_31478.jpg","the view of the city from the bridge","A plane parked on the open area and the forest beside .","A white plane parked on a clearing in a large wood .","An airplane parked on an open lot with many buildings and lawns next to it .","A plane is parked on the open space beside the buildings and the grass .","A plane is on the ground beside the grass .","0","0","0","0.05862856355467193","0.1048951048951049","0","0.14370954123276106","0.2727272727272727","0"
"NWPU_31479.jpg","a small town in the mountains .","A plane on the runway and a clearing beside .","An airplane is on the gray runway .","There is an airplane on the runway with many buildings by the runway .","A plane is parked on the grass beside the bare ground .","One plane is on the marked ground .","0","0","0","0.122685296950653","0.15463917525773196","0.07518796992481203","0.182983249980154","0.26666666666666666","0.10526315789473684"
"NWPU_31480.jpg","the building is surrounded by a garden .","Seven planes parked on the open area and a clearing with houses beside .","Seven planes lined up in two rows in the open space .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Many of the planes are parked on the open space next to the bare land .","Seven planes were in the clearing next to the buildings .","0","0","0","0.12290109602554936","0.2388369678089304","0.06578947368421052","0.12060011883541295","0.2","0.08333333333333333"
"NWPU_31481.jpg","a view from the top","A plane parked on the open area with some yellow marks .","A white plane parked at the intersection of several yellow indicating lines .","A plane parked on a clearing .","A plane is parked on the open space .","There is an airplane in the parking lot .","0","0","0","0.0983880433033135","0.14705882352941174","0.05813953488372093","0.22573015220074044","0.3076923076923077","0.15384615384615385"
"NWPU_31482.jpg","a view of the city from the top of the tower","Two planes parked on either side of the white terminal .","The picture shows seven departure gates and two aircraft .","Two planes of different sizes are neatly parked next to the buildings in the airport .","Two planes are parked around the terminal .","Two planes are on the road on either side of the building .","0","0","0","0.11532548622623631","0.19965277777777776","0.049504950495049514","0.17864521951478474","0.2608695652173913","0.09999999999999999"
"NWPU_31483.jpg","a view of the city","A plane parked on the lawn while some trees arranged neatly and red buildings beside .","Here is a white plane and several red houses .","Two planes parked in a clearing, With many buildings and lawns next to the plane .","A plane is parked on the grass beside the buildings .","A plane is in the vacant lot next to the red buildings .","0","0","0","0.07223157428324131","0.09615384615384616","0.052631578947368425","0.20896358543417368","0.26666666666666666","0.14285714285714285"
"NWPU_31484.jpg","a view of the beach","Two gray planes parked on the airport and the lawn beside .","Here are two gray planes and white circular indicator lines .","There are two planes of different sizes on a clearing, With a runway next to the plane .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.04435995420508694","0.08522727272727271","0","0.11303030303030304","0.1818181818181818","0"
"NWPU_31485.jpg","a view of the beach","A plane parked next to a boarding bridge while some facilities around it .","A white plane parked at the boarding gate .","An airplane parked in an open area with many containers next to it .","A plane is parked on the open space next to the terminal .","A plane is on the ground beside the grass .","0","0","0","0.0683354759416461","0.11627906976744186","0","0.18796236443295267","0.3076923076923077","0"
"NWPU_31486.jpg","a man in a black suit and a black hat","Some planes of different sizes and colors parked next to boarding bridges of the striped terminal and another plane behind them .","There are six white planes, One red plane and one blue plane .","Several planes of different sizes are neatly parked beside buildings in the airport .","Many planes are parked on the open space around the terminal .","Eight planes were in the clearing next to the buildings .","0","0","0","0.028687886587238986","0.045871559633027525","0","0.06847634833609588","0.10000000000000002","0"
"NWPU_31487.jpg","a view of the beach","A small plane and two big planes parked on the airport and the lawn beside .","There are four planes, Two of which are about five times the size of the two smaller ones .","There are many planes of different sizes in a clearing .","Four planes are parked on the open space .","Four planes are in the clearing next to the grass .","0","0","0","0.07416714988511461","0.10135135135135136","0.04807692307692308","0.1588851727982163","0.2","0.13333333333333333"
"NWPU_31488.jpg","the most expensive chocolate in the world","A plane parked on the open area and a runway behind it .","There is a plane and several cars on the open ground .","There is a plane in a clearing and there is a runway next to the plane .","A plane is parked on the runway next to the grass .","There is an airplane in the parking lot .","0","0","0","0.08926510901440775","0.21306818181818182","0.040322580645161296","0.1758352402745995","0.26666666666666666","0.10526315789473685"
"NWPU_31489.jpg","a view of the beach from the boardwalk","Three planes parked in a line on the airport while some facilities in front of them .","Three aircraft parked on the yellow indicating line, And there were rows of neat containers in front of the aircraft .","There are many planes of the same size in a clearing, With many containers next to the plane .","Three planes are parked on the open space .","Three planes are on the marked ground .","0","0","0","0.09050972988454155","0.16788563829787234","0.05617977528089887","0.15972527472527473","0.23076923076923078","0.125"
"NWPU_31490.jpg","a view of the beach","Two gray planes parked diagonally on the airport and the lawn beside .","Here are two gray planes .","There are two gray planes of the same size in a clearing .","Two gray planes are parked on the runway next to the bare ground .","Two planes are in the clearing next to the grass .","0","0","0","0.06734004708288277","0.20947176684881602","0","0.11947712418300653","0.23529411764705882","0"
"NWPU_31491.jpg","the - way to the heart","Some white planes parked in two lines on the airport and a white buildings in front of planes .","About twenty planes lined up in two rows on the ground .","There are many neatly arranged aircraft of the same size in a clearing .","Many planes are parked in two rows on the open space .","Eighteen planes in two rows on the ground .","0","0","0","0.0422635876125679","0.0574712643678161","0.02824858757062147","0.1203827573392791","0.15384615384615385","0.08695652173913045"
"NWPU_31492.jpg","a view of the beach","A plane parked next to a boarding bridge .","A white plane parked at the boarding gate .","An airplane parked beside a building inside the airport .","A plane is parked on the open space next to the terminal .","There is an airplane in the parking lot .","0","0","0","0.08395770210887493","0.11627906976744186","0.05813953488372093","0.22727860374919198","0.3076923076923077","0.15384615384615385"
"NWPU_31493.jpg","a view of the beach","Two planes parked one after another on the airport and the lawn beside .","One plane was parked by the lawn while the other was turning .","There are two planes of different sizes on a clearing, With a runway next to the plane .","Two planes are parked on the runway next to the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.05134070578069801","0.08522727272727271","0.038167938931297704","0.13378193701723112","0.1818181818181818","0.1111111111111111"
"NWPU_31494.jpg","the first of the new series","A yellow plane parked on the open area .","Here is a plane with a yellow fuselage and grey wings .","An airplane with a yellow fuselage in a clearing .","A yellow and white plane is parked on the open space .","A yellow and white plane is on the ground .","0","0","0","0.030682849364791286","0.0574712643678161","0","0.07876750700280113","0.14285714285714288","0"
"NWPU_31495.jpg","the - click for larger image","Two planes parked on the airport and the lawn beside .","Here are two white planes .","Two planes of the same size parked neatly next to the buildings inside the airport .","Two planes are parked on the open space between many lights and the grass .","Two planes are in the clearing next to the grass .","0","0","0","0.032806484295846","0.04761904761904762","0","0.09438596491228071","0.13333333333333333","0"
"NWPU_31496.jpg","a view of the whole","A purple plane parked next to a boarding bridge of the round terminal while some facilities in front of the plane .","The picture shows three departure gates and a purple aircraft .","An airplane with a blue fuselage parked beside a building inside the airport .","A blue and white plane is parked next to the terminal .","A plane is in the vacant lot next to the building .","0","0","0","0.09507406213863663","0.1258894362342638","0.07633587786259541","0.21726495726495726","0.25000000000000006","0.13333333333333333"
"NWPU_31497.jpg","a view of the beach","Five white planes of different sizes parked in different directions on the airport .","There are five aircraft on the open ground, The largest of which is five times as large as the smallest one .","There are many planes of different colors and sizes on a clearing .","Five planes are parked on the runway .","Five planes are on the marked ground .","0","0","0","0.06706860643364683","0.08196721311475409","0.04716981132075471","0.16540975364504776","0.2222222222222222","0.11764705882352941"
"NWPU_31498.jpg","the - way to the heart","Three planes parked in a line on the airport and some buildings in front of them .","Three planes lined up neatly .","Several planes of different sizes are parked in a clearing, With many buildings next to the plane .","Three planes are parked on the open space between the buildings .","Three planes were in the clearing next to the buildings .","0","0","0","0.09369685718043821","0.24338624338624337","0","0.18541125541125542","0.4","0"
"NWPU_31499.jpg","a view of the beach","A plane with the red mark parked next to a boarding bridge and some facilities in no-stop areas marked by white slashes .","Here is a red-tailed plane and several yellow trucks .","A red-patterned plane parked beside a building inside the airport .","An orange and white plane is parked next to the terminal .","One aircraft is on the marked ground .","0","0","0","0.06102761779353074","0.09615384615384616","0.04424778761061946","0.1635714285714286","0.25000000000000006","0.12500000000000003"
"NWPU_630.jpg","a view of the city","An airport with a runway on the farmland and some villages beside .","This airport has two parallel runways .","An airport with a runway and many buildings is surrounded by a residential area and green fields .","An airport is surrounded by many buildings and fields .","The road is straight  at the airport .","0","0","0","0.035368479562059615","0.08196721311475409","0","0.09857397504456326","0.23529411764705882","0"
"NWPU_631.jpg","a view of the city","An airport with some staggered runways and a white terminal on the lawn .","There is almost no vegetation near the airport .","Several runways and buildings are scattered in the airport while every plane is on their own position .","There is an airport in the field with many runways crossing each other .","The grass of the airfield is divided into different sizes by the road .","0","0","0","0.055783869860137704","0.07633587786259541","0.02994011976047904","0.16006216006216006","0.2222222222222222","0.0909090909090909"
"NWPU_632.jpg","snow is falling on the ground .","An airport with some staggered runways and white buildings in the forest and some villages beside .","The airport was built in the middle of lush vegetation .","A huge complex airport with many runways and buildings and many aircraft parked on a huge lawn .","An airport is surrounded by many buildings and fields .","The ground of the airfield is marked .","0","0","0","0.11445371214836508","0.2531645569620253","0.05917159763313609","0.1487782507347725","0.30769230769230765","0.08695652173913045"
"NWPU_633.jpg","a view of the beach","An airport with some runways on the farmland and some villages beside .","The airport is bordered by a large lawn .","An airport with many runways and buildings and many planes parked on a huge lawn .","There is an airport in the middle of the field .","The runway of the airport is surrounded by grass .","0","0","0","0.11369532117915555","0.19736842105263158","0.03355704697986577","0.18477483301012712","0.2857142857142857","0.1"
"NWPU_634.jpg","the city is full of people .","An airport with some runways and a plane on the lawn and a parking lot beside .","The airport is divided into two triangular areas by several runways .","There are many buildings along the runway and apron of the airport and many aircraft are parked .","There is an airport with a plane on the runway between the field .","There are two blue houses at the airport .","0","0","0","0.1016220995163963","0.13043478260869565","0.0625","0.14964731055725808","0.23529411764705885","0.09090909090909091"
"NWPU_635.jpg","a view of the city","An airport with some parallel runways next to the sea and dense residential areas beside .","The airport was built in the middle of lush vegetation .","A complex airport with many runways and buildings is surrounded by a residential area and sea water .","An airport is between many buildings and water .","There are many buildings of different sizes and shapes at the airport .","0","0","0","0.048323645201789014","0.09615384615384616","0","0.11190730837789661","0.23529411764705882","0"
"NWPU_636.jpg","a city is the largest city","An airport with some staggered runways and an open area in the vacant lot and some planes parked in lines on the airport .","There are two crossing runways here .","Several runways and buildings are scattered in the airport while every plane is on their own position .","There is an airport on the open place next to many buildings .","The airport has many roads of different lengths .","0","0","0","0.044163681884455644","0.08130081300813008","0","0.10420028081197497","0.2222222222222222","0"
"NWPU_637.jpg","the first of the new cars to be built","An airport with two parallel runways, A white terminal and an open area on the farmland with different plants and some villages beside .","The airport is surrounded by neat terraces .","A complex airport with many runways and buildings surrounded by a brown and green farmland .","There is an airport in the middle of the field .","The airport has many roads of different lengths .","0","0","0","0.0927024561011489","0.23662551440329216","0.021367521367521368","0.14771671826625385","0.3157894736842105","0"
